heure,pseudo,contexte,composant,evenement
2024-11-28 08:09:11,457,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-28 08:11:21,457,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-28 08:11:25,457,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-28 08:11:30,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:11:33,457,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-11-28 08:11:36,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-11-28 08:11:36,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-28 08:13:10,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-11-28 08:13:11,457,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-11-28 08:13:13,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:13:13,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-11-28 08:13:14,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-28 08:19:39,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-28 08:19:41,457,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-28 08:19:46,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:19:48,457,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-11-28 08:19:51,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-11-28 08:19:51,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-11-28 08:21:28,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-11-28 08:21:29,457,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-11-28 08:21:32,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:21:32,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-11-28 08:21:33,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-11-28 08:22:41,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-11-28 08:22:45,457,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-11-28 08:22:49,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:22:55,457,Test: Quiz – Leçon 2,Test,Module de cours consulté
2024-11-28 08:22:57,457,Test: Quiz – Leçon 2,Test,Tentative de test commencée
2024-11-28 08:22:57,457,Test: Quiz – Leçon 2,Test,Tentative de test consultée
2024-11-28 08:23:50,457,Test: Quiz – Leçon 2,Test,Tentative de test modifiée
2024-11-28 08:23:50,457,Test: Quiz – Leçon 2,Test,Résumé de tentative de test consulté
2024-11-28 08:23:53,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:23:53,457,Test: Quiz – Leçon 2,Test,Tentative de test envoyée
2024-11-28 08:23:54,457,Test: Quiz – Leçon 2,Test,Tentative de test relue
2024-11-28 08:23:57,457,Test: Quiz – Leçon 2,Test,Tentative de test relue
2024-11-28 08:23:59,457,Test: Quiz – Leçon 2,Test,Tentative de test relue
2024-11-28 08:24:04,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:24:13,457,Test: Quiz – Leçon 3,Test,Module de cours consulté
2024-11-28 08:24:15,457,Test: Quiz – Leçon 3,Test,Tentative de test commencée
2024-11-28 08:24:15,457,Test: Quiz – Leçon 3,Test,Tentative de test consultée
2024-11-28 08:26:35,457,Test: Quiz – Leçon 3,Test,Tentative de test modifiée
2024-11-28 08:26:36,457,Test: Quiz – Leçon 3,Test,Résumé de tentative de test consulté
2024-11-28 08:26:39,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:26:39,457,Test: Quiz – Leçon 3,Test,Tentative de test envoyée
2024-11-28 08:26:40,457,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-11-28 08:31:19,457,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-11-28 08:31:21,457,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-11-28 08:31:25,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:31:29,457,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-11-28 08:31:31,457,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-11-28 08:31:31,457,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-11-28 08:33:59,457,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-11-28 08:34:00,457,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-11-28 08:34:03,457,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-11-28 08:34:03,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:34:04,457,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-11-28 08:38:21,457,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-11-28 08:38:23,457,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-11-28 08:38:33,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:38:40,457,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-11-28 08:38:42,457,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-11-28 08:38:42,457,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-11-28 08:42:45,457,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-11-28 08:42:45,457,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-11-28 08:42:49,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:42:49,457,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-11-28 08:42:50,457,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-28 08:48:37,457,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-28 08:48:40,457,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-28 08:48:45,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:48:49,457,Test: Quiz – Leçon 6,Test,Module de cours consulté
2024-11-28 08:49:19,457,Test: Quiz – Leçon 6,Test,Tentative de test commencée
2024-11-28 08:49:19,457,Test: Quiz – Leçon 6,Test,Tentative de test consultée
2024-11-28 08:49:57,457,Test: Quiz – Leçon 6,Test,Tentative de test modifiée
2024-11-28 08:49:58,457,Test: Quiz – Leçon 6,Test,Résumé de tentative de test consulté
2024-11-28 08:50:02,457,Test: Quiz – Leçon 6,Test,Tentative de test envoyée
2024-11-28 08:50:02,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-28 08:50:03,457,Test: Quiz – Leçon 6,Test,Tentative de test relue
2024-11-28 08:50:17,457,Test: Quiz – Leçon 6,Test,Tentative de test relue
2024-11-28 08:50:21,457,Test: Quiz – Leçon 6,Test,Tentative de test relue
2024-11-28 08:50:25,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-28 08:50:37,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 08:50:44,457,Test: Quiz Leçon 1,Test,Module de cours consulté
2024-11-28 08:50:47,457,Test: Quiz Leçon 1,Test,Tentative de test consultée
2024-11-28 08:50:47,457,Test: Quiz Leçon 1,Test,Tentative de test commencée
2024-11-28 08:53:20,457,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-28 08:53:20,457,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-28 08:53:24,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-28 08:53:24,457,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-28 08:53:24,457,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 08:55:29,457,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 08:55:30,457,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 08:55:38,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 08:55:42,457,Test: Quiz Leçon 2,Test,Module de cours consulté
2024-11-28 08:55:44,457,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-28 08:55:44,457,Test: Quiz Leçon 2,Test,Tentative de test commencée
2024-11-28 08:59:15,457,Test: Quiz Leçon 2,Test,Tentative de test modifiée
2024-11-28 08:59:16,457,Test: Quiz Leçon 2,Test,Résumé de tentative de test consulté
2024-11-28 08:59:18,457,Test: Quiz Leçon 2,Test,Tentative de test envoyée
2024-11-28 08:59:18,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-28 08:59:19,457,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 09:00:29,457,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 09:00:30,457,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 09:01:04,342,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 09:01:06,457,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 09:01:18,342,Test: Quiz Leçon 1,Test,Module de cours consulté
2024-11-28 09:01:21,342,Test: Quiz Leçon 1,Test,Tentative de test commencée
2024-11-28 09:01:22,342,Test: Quiz Leçon 1,Test,Tentative de test consultée
2024-11-28 09:04:44,342,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-28 09:04:45,342,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-28 09:04:50,342,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-28 09:04:51,342,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 09:06:07,342,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 09:06:11,342,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 09:06:14,342,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 09:06:20,342,Test: Quiz Leçon 2,Test,Module de cours consulté
2024-11-28 09:06:23,342,Test: Quiz Leçon 2,Test,Tentative de test commencée
2024-11-28 09:06:24,342,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-28 09:09:48,342,Test: Quiz Leçon 2,Test,Tentative de test modifiée
2024-11-28 09:09:49,342,Test: Quiz Leçon 2,Test,Résumé de tentative de test consulté
2024-11-28 09:09:52,342,Test: Quiz Leçon 2,Test,Tentative de test envoyée
2024-11-28 09:09:52,342,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-28 09:09:53,342,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 09:12:15,342,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 09:12:16,342,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 09:12:18,342,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 09:12:22,342,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-28 09:12:26,342,Test: Quiz Leçon 3,Test,Tentative de test consultée
2024-11-28 09:17:49,342,Test: Quiz Leçon 3,Test,Tentative de test modifiée
2024-11-28 09:17:49,342,Test: Quiz Leçon 3,Test,Résumé de tentative de test consulté
2024-11-28 09:17:53,342,Test: Quiz Leçon 3,Test,Tentative de test envoyée
2024-11-28 09:17:54,342,Test: Quiz Leçon 3,Test,Tentative de test relue
2024-11-28 09:50:44,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:15:12,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:15:18,302,Fichier: Structure d'un programme,Fichier,Module de cours consulté
2024-11-28 10:19:17,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:19:20,302,Test: Quiz Leçon 1,Test,Module de cours consulté
2024-11-28 10:19:23,302,Test: Quiz Leçon 1,Test,Tentative de test commencée
2024-11-28 10:19:23,302,Test: Quiz Leçon 1,Test,Tentative de test consultée
2024-11-28 10:21:49,302,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-28 10:21:49,302,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-28 10:21:53,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-28 10:21:53,302,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-28 10:21:53,302,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 10:25:01,302,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 10:25:04,302,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 10:25:08,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:25:20,302,Fichier: Informations et opérations,Fichier,Module de cours consulté
2024-11-28 10:34:33,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:34:37,302,Fichier: Instructions d'entrée/sortie,Fichier,Module de cours consulté
2024-11-28 10:49:27,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:53:13,302,Fichier: Instructions conditionnelles,Fichier,Module de cours consulté
2024-11-28 10:59:29,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 10:59:32,302,Test: Quiz Leçon 2,Test,Module de cours consulté
2024-11-28 10:59:34,302,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-28 11:04:29,302,Test: Quiz Leçon 2,Test,Tentative de test modifiée
2024-11-28 11:04:30,302,Test: Quiz Leçon 2,Test,Résumé de tentative de test consulté
2024-11-28 11:04:33,302,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 11:04:33,302,Test: Quiz Leçon 2,Test,Tentative de test envoyée
2024-11-28 11:04:33,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-28 12:17:51,342,Test: Quiz Leçon 4,Test,Module de cours consulté
2024-11-28 12:17:58,342,Test: Quiz Leçon 4,Test,Tentative de test consultée
2024-11-28 12:17:58,342,Test: Quiz Leçon 4,Test,Tentative de test commencée
2024-11-28 12:23:25,342,Test: Quiz Leçon 4,Test,Tentative de test enregistrée automatiquement
2024-11-28 12:23:32,342,Test: Quiz Leçon 4,Test,Résumé de tentative de test consulté
2024-11-28 12:23:32,342,Test: Quiz Leçon 4,Test,Tentative de test modifiée
2024-11-28 12:23:36,342,Test: Quiz Leçon 4,Test,Tentative de test envoyée
2024-11-28 12:23:37,342,Test: Quiz Leçon 4,Test,Tentative de test relue
2024-11-28 13:12:02,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 13:12:11,117,Test: Quiz Leçon 1,Test,Module de cours consulté
2024-11-28 13:12:13,117,Test: Quiz Leçon 1,Test,Tentative de test commencée
2024-11-28 13:12:13,117,Test: Quiz Leçon 1,Test,Tentative de test consultée
2024-11-28 13:13:26,117,Test: Quiz Leçon 1,Test,Tentative de test modifiée
2024-11-28 13:13:27,117,Test: Quiz Leçon 1,Test,Résumé de tentative de test consulté
2024-11-28 13:13:30,117,Test: Quiz Leçon 1,Test,Tentative de test envoyée
2024-11-28 13:13:30,117,Test: Quiz Leçon 1,Test,Tentative de test relue
2024-11-28 13:13:34,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 13:13:38,117,Test: Quiz Leçon 2,Test,Module de cours consulté
2024-11-28 13:13:40,117,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-28 13:13:40,117,Test: Quiz Leçon 2,Test,Tentative de test commencée
2024-11-28 13:15:04,117,Test: Quiz Leçon 2,Test,Tentative de test modifiée
2024-11-28 13:15:05,117,Test: Quiz Leçon 2,Test,Résumé de tentative de test consulté
2024-11-28 13:15:08,117,Test: Quiz Leçon 2,Test,Tentative de test envoyée
2024-11-28 13:15:09,117,Test: Quiz Leçon 2,Test,Tentative de test relue
2024-11-28 13:15:16,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 13:26:37,342,Test: Quiz Leçon 5,Test,Module de cours consulté
2024-11-28 13:26:44,342,Test: Quiz Leçon 5,Test,Tentative de test commencée
2024-11-28 13:26:45,342,Test: Quiz Leçon 5,Test,Tentative de test consultée
2024-11-28 13:27:57,117,Test: Quiz Leçon 2,Test,Module de cours consulté
2024-11-28 13:27:59,117,Test: Quiz Leçon 2,Test,Tentative de test commencée
2024-11-28 13:28:00,117,Test: Quiz Leçon 2,Test,Tentative de test consultée
2024-11-28 13:28:13,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 13:28:19,117,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-28 13:28:21,117,Test: Quiz Leçon 3,Test,Tentative de test commencée
2024-11-28 13:28:21,117,Test: Quiz Leçon 3,Test,Tentative de test consultée
2024-11-28 13:32:11,117,Test: Quiz Leçon 3,Test,Tentative de test modifiée
2024-11-28 13:32:12,117,Test: Quiz Leçon 3,Test,Résumé de tentative de test consulté
2024-11-28 13:32:15,342,Test: Quiz Leçon 5,Test,Tentative de test modifiée
2024-11-28 13:32:15,117,Test: Quiz Leçon 3,Test,Tentative de test envoyée
2024-11-28 13:32:16,342,Test: Quiz Leçon 5,Test,Résumé de tentative de test consulté
2024-11-28 13:32:16,117,Test: Quiz Leçon 3,Test,Tentative de test relue
2024-11-28 13:32:20,342,Test: Quiz Leçon 5,Test,Tentative de test envoyée
2024-11-28 13:32:20,342,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-28 13:32:21,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-28 13:32:21,342,Test: Quiz Leçon 5,Test,Tentative de test relue
2024-11-28 13:32:27,117,Test: Quiz Leçon 4,Test,Module de cours consulté
2024-11-28 13:32:30,117,Test: Quiz Leçon 4,Test,Tentative de test commencée
2024-11-28 13:32:30,117,Test: Quiz Leçon 4,Test,Tentative de test consultée
2024-11-28 13:34:26,117,Test: Quiz Leçon 4,Test,Tentative de test modifiée
